Formatted address: 3210 Rosewood Ave, Los Angeles, CA 90066, USA
Coordinates (latitude, longitude): (34.011461, -118.451329)
Elevation: (meters AMSL) 34.98878860473633	(feet): 114.792614

Time sequence:
Start: 2010, 06, 10, 00, 00
Stop: 2010, 06, 11, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2010-06-10 10:40:00-06:00  142.935326  738.747643  679.529131  471.204723
2010-06-10 10:50:00-06:00  145.036776  748.207643  706.719150  499.175361
2010-06-10 11:00:00-06:00  147.010884  756.823665  732.823690  526.191258
2010-06-10 11:10:00-06:00  148.861964  764.666734  757.784338  552.160173
2010-06-10 11:20:00-06:00  150.593502  771.798917  781.546017  576.996991
2010-06-10 11:30:00-06:00  152.208302  778.274503  804.056858  600.623158
2010-06-10 11:40:00-06:00  153.708616  784.141036  825.268279  622.966234
2010-06-10 11:50:00-06:00  155.096227  789.440115  845.134777  643.959600
2010-06-10 12:00:00-06:00  156.372556  794.208194  863.614257  663.542174
2010-06-10 12:10:00-06:00  157.538707  798.477077  880.667641  681.658144
2010-06-10 12:20:00-06:00  158.595537  802.274497  896.259141  698.256853
2010-06-10 12:30:00-06:00  159.543698  805.624503  910.356112  713.292615
2010-06-10 12:40:00-06:00  160.383688  808.547870  922.929278  726.724641
2010-06-10 12:50:00-06:00  161.115871  811.062342  933.952498  738.516915
2010-06-10 13:00:00-06:00  161.740518  813.182940  943.403039  748.638150
2010-06-10 13:10:00-06:00  162.257816  814.922123  951.261367  757.061719
2010-06-10 13:20:00-06:00  162.667898  816.289988  957.511321  763.765643
2010-06-10 13:30:00-06:00  162.970854  817.294394  962.140053  768.732477
2010-06-10 13:40:00-06:00  163.166743  817.941075  965.138121  771.949400
2010-06-10 13:50:00-06:00  163.255596  818.233688  966.499332  773.408153
2010-06-10 14:00:00-06:00  163.237429  818.173896  966.220948  773.104959
2010-06-10 14:10:00-06:00  163.112240  817.761364  964.303551  771.040642
2010-06-10 14:20:00-06:00  162.880012  816.993767  960.751102  767.220526
2010-06-10 14:30:00-06:00  162.540706  815.866751  955.570905  761.654521
2010-06-10 14:40:00-06:00  162.094259  814.373892  948.773652  754.357044
2010-06-10 14:50:00-06:00  161.540573  812.506603  940.373390  745.347168
2010-06-10 15:00:00-06:00  160.879496  810.253989  930.387360  734.648411
2010-06-10 15:10:00-06:00  160.110823  807.602783  918.836344  722.289125
2010-06-10 15:20:00-06:00  159.234253  804.537064  905.744196  708.302178
2010-06-10 15:30:00-06:00  158.249386  801.038109  891.138179  692.725333
2010-06-10 15:40:00-06:00  157.155679  797.084095  875.048770  675.600999
2010-06-10 15:50:00-06:00  155.952419  792.649785  857.509705  656.976693
2010-06-10 16:00:00-06:00  154.638672  787.706134  838.557892  636.904775
